op,timestamp_dms,_id,message_id,message_text,chat_id,creator_id,user_type,course_session_id,creator_name,creator_avatar_url,created_at_ms,created_at_ts,rn,_doc
I,2025-12-16 05:48:32.000002,6940f2b0b7e9a1769e097a0b,ec309a28-4492-41d7-8c11-cae11ab05295,3.14,e40659af-af5b-4b40-ab0b-90be7d20ce98,652826,STUDENT,70712,ريما الضلعان,,1765864112211,2025-12-16 05:48:32,1,"{ ""_id"" : { ""$oid"" : ""6940f2b0b7e9a1769e097a0b"" }, ""id"" : ""ec309a28-4492-41d7-8c11-cae11ab05295"", ""text"" : ""3.14"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 652826, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""ريما الضلعان"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/2.png"" } }, ""created_at"" : { ""$date"" : 1765864112211 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:54:17.000002,6940f409b7e9a1769e09872e,fec5696c-555c-4dfd-8a6e-0521a2bb0183,١٠٠,e40659af-af5b-4b40-ab0b-90be7d20ce98,651196,STUDENT,70712,رغد الصانع ,,1765864457429,2025-12-16 05:54:17,1,"{ ""_id"" : { ""$oid"" : ""6940f409b7e9a1769e09872e"" }, ""id"" : ""fec5696c-555c-4dfd-8a6e-0521a2bb0183"", ""text"" : ""١٠٠"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 651196, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""رغد الصانع "", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/2.png"" } }, ""created_at"" : { ""$date"" : 1765864457429 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:32:55.000069,6940ef07b7e9a1769e0963db,b5fddbe3-048c-42ce-96d7-73718ff4c5cc,ايي,e40659af-af5b-4b40-ab0b-90be7d20ce98,651253,STUDENT,70712,سارة السبيعي,,1765863175674,2025-12-16 05:32:55,1,"{ ""_id"" : { ""$oid"" : ""6940ef07b7e9a1769e0963db"" }, ""id"" : ""b5fddbe3-048c-42ce-96d7-73718ff4c5cc"", ""text"" : ""ايي"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 651253, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""سارة السبيعي"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/651253/2ea99335-56ad-4ab5-a2b8-7cd72a9c30ab_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765863175674 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:37:34.000004,6940f01eb7e9a1769e096919,832603da-5165-4e97-84c7-f8fb692fdabe,..,e40659af-af5b-4b40-ab0b-90be7d20ce98,647384,STUDENT,70712,حنين السهلي,,1765863454808,2025-12-16 05:37:34,1,"{ ""_id"" : { ""$oid"" : ""6940f01eb7e9a1769e096919"" }, ""id"" : ""832603da-5165-4e97-84c7-f8fb692fdabe"", ""text"" : "".."", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647384, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""حنين السهلي"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/1.png"" } }, ""created_at"" : { ""$date"" : 1765863454808 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:46:45.000052,6940f245b7e9a1769e097784,2101e456-a998-4ee0-8548-3bf8af295299,انااااااااااا,e40659af-af5b-4b40-ab0b-90be7d20ce98,648844,STUDENT,70712,يالا عقيلي,,1765864005783,2025-12-16 05:46:45,1,"{ ""_id"" : { ""$oid"" : ""6940f245b7e9a1769e097784"" }, ""id"" : ""2101e456-a998-4ee0-8548-3bf8af295299"", ""text"" : ""انااااااااااا"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 648844, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""يالا عقيلي"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/648844/0c922d86-3eed-4c97-9d3b-eeea37f895f8_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765864005783 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:54:15.000004,6940f407b7e9a1769e09872d,4e1da5f9-ca20-4910-91d0-6b3e381a0953,١٠٠,e40659af-af5b-4b40-ab0b-90be7d20ce98,651253,STUDENT,70712,سارة السبيعي,,1765864455551,2025-12-16 05:54:15,1,"{ ""_id"" : { ""$oid"" : ""6940f407b7e9a1769e09872d"" }, ""id"" : ""4e1da5f9-ca20-4910-91d0-6b3e381a0953"", ""text"" : ""١٠٠"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 651253, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""سارة السبيعي"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/651253/2ea99335-56ad-4ab5-a2b8-7cd72a9c30ab_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765864455551 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:30:36.000005,6940ee7cb7e9a1769e095f77,09a6935c-cfc5-4858-980d-77e12711a33c,السلام عليكم,e40659af-af5b-4b40-ab0b-90be7d20ce98,657728,STUDENT,70712,مشاعل البليهد,,1765863036909,2025-12-16 05:30:36,1,"{ ""_id"" : { ""$oid"" : ""6940ee7cb7e9a1769e095f77"" }, ""id"" : ""09a6935c-cfc5-4858-980d-77e12711a33c"", ""text"" : ""السلام عليكم"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 657728, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""مشاعل البليهد"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/2.png"" } }, ""created_at"" : { ""$date"" : 1765863036909 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:36:45.000002,6940efedb7e9a1769e096876,0db8138e-b183-4490-97a9-098b5a254570,يكون بالتساوي صح؟,e40659af-af5b-4b40-ab0b-90be7d20ce98,648863,STUDENT,70712,العنود العتيبي,,1765863405940,2025-12-16 05:36:45,1,"{ ""_id"" : { ""$oid"" : ""6940efedb7e9a1769e096876"" }, ""id"" : ""0db8138e-b183-4490-97a9-098b5a254570"", ""text"" : ""يكون بالتساوي صح؟"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 648863, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""العنود العتيبي"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/1.png"" } }, ""created_at"" : { ""$date"" : 1765863405940 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:39:23.000004,6940f08bb7e9a1769e096bc8,33de95cc-348c-491c-87b5-90ed7021551c,النصف,e40659af-af5b-4b40-ab0b-90be7d20ce98,647374,STUDENT,70712,ريما الجويسر,,1765863563983,2025-12-16 05:39:23,1,"{ ""_id"" : { ""$oid"" : ""6940f08bb7e9a1769e096bc8"" }, ""id"" : ""33de95cc-348c-491c-87b5-90ed7021551c"", ""text"" : ""النصف"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647374, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""ريما الجويسر"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/2.png"" } }, ""created_at"" : { ""$date"" : 1765863563983 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:47:19.000005,6940f267b7e9a1769e09788d,739ca4a6-2291-4248-9de6-f32909584a07,👏👏👏👏👏👏,e40659af-af5b-4b40-ab0b-90be7d20ce98,647337,STUDENT,70712,راما الحقباني,,1765864039522,2025-12-16 05:47:19,1,"{ ""_id"" : { ""$oid"" : ""6940f267b7e9a1769e09788d"" }, ""id"" : ""739ca4a6-2291-4248-9de6-f32909584a07"", ""text"" : ""👏👏👏👏👏👏"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647337, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""راما الحقباني"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/2.png"" } }, ""created_at"" : { ""$date"" : 1765864039522 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:56:03.000002,6940f473b7e9a1769e098a0c,c9cd9209-b631-4731-8ff9-4ad865485e52,اي واضح,e40659af-af5b-4b40-ab0b-90be7d20ce98,647352,STUDENT,70712,موضي الزهراني,,1765864563134,2025-12-16 05:56:03,1,"{ ""_id"" : { ""$oid"" : ""6940f473b7e9a1769e098a0c"" }, ""id"" : ""c9cd9209-b631-4731-8ff9-4ad865485e52"", ""text"" : ""اي واضح"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647352, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""موضي الزهراني"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/647352/4b366e9f-97dc-4a3b-a030-38f6f327ad9d_thumbnail.png"" } }, ""created_at"" : { ""$date"" : 1765864563134 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:00:54.000003,6940f596b7e9a1769e0994f3,87a449ed-5a23-4786-9c63-803dc657805d,انانا,e40659af-af5b-4b40-ab0b-90be7d20ce98,651253,STUDENT,70712,سارة السبيعي,,1765864854438,2025-12-16 06:00:54,1,"{ ""_id"" : { ""$oid"" : ""6940f596b7e9a1769e0994f3"" }, ""id"" : ""87a449ed-5a23-4786-9c63-803dc657805d"", ""text"" : ""انانا"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 651253, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""سارة السبيعي"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/651253/2ea99335-56ad-4ab5-a2b8-7cd72a9c30ab_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765864854438 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:16:09.000003,6940f929b7e9a1769e09b7b5,c9f09531-7d72-4e76-beee-bdb622bb1eec,اي نسمع,e40659af-af5b-4b40-ab0b-90be7d20ce98,651254,STUDENT,70712,ليلى العنزي ,,1765865769556,2025-12-16 06:16:09,1,"{ ""_id"" : { ""$oid"" : ""6940f929b7e9a1769e09b7b5"" }, ""id"" : ""c9f09531-7d72-4e76-beee-bdb622bb1eec"", ""text"" : ""اي نسمع"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 651254, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""ليلى العنزي "", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/651254/e3b44f59-ae85-48fe-99bf-e766a00e080e_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765865769556 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:32:57.000011,6940ef09b7e9a1769e0963e3,9eb8700c-492c-45b2-ab44-f11b3356199c,اي,e40659af-af5b-4b40-ab0b-90be7d20ce98,648844,STUDENT,70712,يالا عقيلي,,1765863177112,2025-12-16 05:32:57,1,"{ ""_id"" : { ""$oid"" : ""6940ef09b7e9a1769e0963e3"" }, ""id"" : ""9eb8700c-492c-45b2-ab44-f11b3356199c"", ""text"" : ""اي"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 648844, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""يالا عقيلي"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/648844/0c922d86-3eed-4c97-9d3b-eeea37f895f8_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765863177112 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:40:43.000002,6940f0dbb7e9a1769e096d53,e7a8ba69-c232-4701-88db-94ad5cc2bed1,،,e40659af-af5b-4b40-ab0b-90be7d20ce98,647356,STUDENT,70712,رغد الغامدي,,1765863643157,2025-12-16 05:40:43,1,"{ ""_id"" : { ""$oid"" : ""6940f0dbb7e9a1769e096d53"" }, ""id"" : ""e7a8ba69-c232-4701-88db-94ad5cc2bed1"", ""text"" : ""،"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647356, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""رغد الغامدي"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/1.png"" } }, ""created_at"" : { ""$date"" : 1765863643157 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:59:21.000004,6940f539b7e9a1769e099074,5a2c4663-7b11-4e2a-add8-c0dc5ed8575b,٥,e40659af-af5b-4b40-ab0b-90be7d20ce98,647467,STUDENT,70712,سارا البقمي,,1765864761394,2025-12-16 05:59:21,1,"{ ""_id"" : { ""$oid"" : ""6940f539b7e9a1769e099074"" }, ""id"" : ""5a2c4663-7b11-4e2a-add8-c0dc5ed8575b"", ""text"" : ""٥"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647467, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""سارا البقمي"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/1.png"" } }, ""created_at"" : { ""$date"" : 1765864761394 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:14:42.000002,6940f8d2b7e9a1769e09b588,d72739c1-d5a4-494e-a47b-f7043e43a2a5,مافهمته,e40659af-af5b-4b40-ab0b-90be7d20ce98,648901,STUDENT,70712,نوره العبداللطيف,,1765865682521,2025-12-16 06:14:42,1,"{ ""_id"" : { ""$oid"" : ""6940f8d2b7e9a1769e09b588"" }, ""id"" : ""d72739c1-d5a4-494e-a47b-f7043e43a2a5"", ""text"" : ""مافهمته"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 648901, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""نوره العبداللطيف"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/1.png"" } }, ""created_at"" : { ""$date"" : 1765865682521 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:16:06.000003,6940f926b7e9a1769e09b7ab,5dff137a-886d-4d8e-a38a-26bdba925acc,اسمعهت,e40659af-af5b-4b40-ab0b-90be7d20ce98,652818,STUDENT,70712,غلا المداني,,1765865766503,2025-12-16 06:16:06,1,"{ ""_id"" : { ""$oid"" : ""6940f926b7e9a1769e09b7ab"" }, ""id"" : ""5dff137a-886d-4d8e-a38a-26bdba925acc"", ""text"" : ""اسمعهت"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 652818, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""غلا المداني"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/652818/f8ca71cd-e5f5-45a5-9b76-e6c43c62c89c_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765865766503 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:37:57.000005,6940f035b7e9a1769e096981,240d83a2-11e8-42a9-a977-ac40d596bf26,٦٠,e40659af-af5b-4b40-ab0b-90be7d20ce98,648863,STUDENT,70712,العنود العتيبي,,1765863477336,2025-12-16 05:37:57,1,"{ ""_id"" : { ""$oid"" : ""6940f035b7e9a1769e096981"" }, ""id"" : ""240d83a2-11e8-42a9-a977-ac40d596bf26"", ""text"" : ""٦٠"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 648863, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""العنود العتيبي"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/1.png"" } }, ""created_at"" : { ""$date"" : 1765863477336 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:45:04.000004,6940f1e0b7e9a1769e097443,e2df9cbb-a470-4fbe-93be-fb299bb889f2,تمام,e40659af-af5b-4b40-ab0b-90be7d20ce98,648840,STUDENT,70712,لينا الشمراني,,1765863904452,2025-12-16 05:45:04,1,"{ ""_id"" : { ""$oid"" : ""6940f1e0b7e9a1769e097443"" }, ""id"" : ""e2df9cbb-a470-4fbe-93be-fb299bb889f2"", ""text"" : ""تمام"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 648840, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""لينا الشمراني"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/648840/f37d0886-2de6-449e-9c9a-adaaccb42d84_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765863904452 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:47:23.000005,6940f26bb7e9a1769e0978c2,b1cdf982-8688-4bbf-a8c7-4da66ebfbb2d,👏👏👏👏👏👏👏👏👏👏,e40659af-af5b-4b40-ab0b-90be7d20ce98,648840,STUDENT,70712,لينا الشمراني,,1765864043598,2025-12-16 05:47:23,1,"{ ""_id"" : { ""$oid"" : ""6940f26bb7e9a1769e0978c2"" }, ""id"" : ""b1cdf982-8688-4bbf-a8c7-4da66ebfbb2d"", ""text"" : ""👏👏👏👏👏👏👏👏👏👏"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 648840, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""لينا الشمراني"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/648840/f37d0886-2de6-449e-9c9a-adaaccb42d84_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765864043598 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:54:22.000005,6940f40eb7e9a1769e098765,1e34523c-4fa3-46ee-95fe-c1271835491e,100,e40659af-af5b-4b40-ab0b-90be7d20ce98,647326,STUDENT,70712,سديم المالكي,,1765864462753,2025-12-16 05:54:22,1,"{ ""_id"" : { ""$oid"" : ""6940f40eb7e9a1769e098765"" }, ""id"" : ""1e34523c-4fa3-46ee-95fe-c1271835491e"", ""text"" : ""100"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647326, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""سديم المالكي"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/647326/c65d5650-9eae-460c-8274-d8b9f1d191eb_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765864462753 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:55:57.000004,6940f46db7e9a1769e0989d1,30437ee2-51e0-4d5a-9aee-8f8da1c83fc7,2جذر3,e40659af-af5b-4b40-ab0b-90be7d20ce98,652826,STUDENT,70712,ريما الضلعان,,1765864557591,2025-12-16 05:55:57,1,"{ ""_id"" : { ""$oid"" : ""6940f46db7e9a1769e0989d1"" }, ""id"" : ""30437ee2-51e0-4d5a-9aee-8f8da1c83fc7"", ""text"" : ""2جذر3"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 652826, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""ريما الضلعان"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/2.png"" } }, ""created_at"" : { ""$date"" : 1765864557591 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:55:59.000003,6940f46fb7e9a1769e0989d3,b35d33b5-3907-45ce-843b-679254e7aae5,ايه,e40659af-af5b-4b40-ab0b-90be7d20ce98,647344,STUDENT,70712,تالا الموسى ,,1765864559286,2025-12-16 05:55:59,1,"{ ""_id"" : { ""$oid"" : ""6940f46fb7e9a1769e0989d3"" }, ""id"" : ""b35d33b5-3907-45ce-843b-679254e7aae5"", ""text"" : ""ايه"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647344, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""تالا الموسى "", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/647344/8a40c781-94e5-4a36-bbc4-2867911fe2ae_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765864559286 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:00:53.000005,6940f595b7e9a1769e0994f2,99c934f3-dcf1-4e5a-833f-695e43b9ff55,متكتمله 180-60=120,e40659af-af5b-4b40-ab0b-90be7d20ce98,648844,STUDENT,70712,يالا عقيلي,,1765864853835,2025-12-16 06:00:53,1,"{ ""_id"" : { ""$oid"" : ""6940f595b7e9a1769e0994f2"" }, ""id"" : ""99c934f3-dcf1-4e5a-833f-695e43b9ff55"", ""text"" : ""متكتمله 180-60=120"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 648844, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""يالا عقيلي"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/648844/0c922d86-3eed-4c97-9d3b-eeea37f895f8_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765864853835 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:09:25.000002,6940f795b7e9a1769e09a848,00b29eb9-cf14-473c-8746-16a37cadc241,متساوية,e40659af-af5b-4b40-ab0b-90be7d20ce98,647467,STUDENT,70712,سارا البقمي,,1765865365536,2025-12-16 06:09:25,1,"{ ""_id"" : { ""$oid"" : ""6940f795b7e9a1769e09a848"" }, ""id"" : ""00b29eb9-cf14-473c-8746-16a37cadc241"", ""text"" : ""متساوية"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647467, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""سارا البقمي"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/1.png"" } }, ""created_at"" : { ""$date"" : 1765865365536 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:14:56.000003,6940f8e0b7e9a1769e09b5f9,35f782d1-32a8-41ac-b37e-48d776822ac4,انانناناناناا.,e40659af-af5b-4b40-ab0b-90be7d20ce98,647374,STUDENT,70712,ريما الجويسر,,1765865696241,2025-12-16 06:14:56,1,"{ ""_id"" : { ""$oid"" : ""6940f8e0b7e9a1769e09b5f9"" }, ""id"" : ""35f782d1-32a8-41ac-b37e-48d776822ac4"", ""text"" : ""انانناناناناا."", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647374, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""ريما الجويسر"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/2.png"" } }, ""created_at"" : { ""$date"" : 1765865696241 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:15:06.000002,6940f8eab7e9a1769e09b638,090cbbd4-ba42-4f8e-8e4e-714d3729f039,يساويه,e40659af-af5b-4b40-ab0b-90be7d20ce98,657728,STUDENT,70712,مشاعل البليهد,,1765865706868,2025-12-16 06:15:06,1,"{ ""_id"" : { ""$oid"" : ""6940f8eab7e9a1769e09b638"" }, ""id"" : ""090cbbd4-ba42-4f8e-8e4e-714d3729f039"", ""text"" : ""يساويه"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 657728, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""مشاعل البليهد"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/2.png"" } }, ""created_at"" : { ""$date"" : 1765865706868 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
