6:15:18 AM,6:15:32 AM,طول القوس يساوي طول الزاوية. احسنتي يا سارة. يعطيكي العافية. يلا قارني بين القيمتين. يلا اخر سؤال. يلا اخر سؤال. 
6:15:36 AM,6:15:39 AM,ابغى احد ما قد طلع. 
6:15:39 AM,6:15:44 AM,يلا موضي زهراني ما قد سمعنا صوتك يا موضي. 
6:15:44 AM,6:15:48 AM,يلا اتفضلي موضي سريع قارن بين الكمية. 
6:15:48 AM,6:15:50 AM,ضلع المربع وقطر الدائرة. 
6:15:50 AM,6:15:53 AM,شو رأيك دائرة عفوًا موضي؟ 
6:15:53 AM,6:15:57 AM,القيمتان متساويتان. 
6:15:57 AM,6:15:59 AM,موضي معنا. 
6:15:59 AM,6:16:02 AM,ايست هذا. الو. 
6:16:02 AM,6:16:05 AM,ما نسمع. تسمعونها انتو. انا ما اسمع. 
6:16:05 AM,6:16:10 AM,القيمتان متساويتان. 
6:16:10 AM,6:16:14 AM,طيب تسمعونها. يلا اشرحي لهم يا موضي. انا ما اسمع شوي. يلا اشرح لهم. 
6:16:14 AM,6:16:21 AM,يللا عشان. 
6:16:21 AM,6:16:33 AM,احسنتي ممتازة. احنا قلنا ضلع المربع هو نفس قطر الدائرة اذا الكميتان القيمتان شفيهم متساوية. يعطيكم الف عافية. شكرا لكم على 
6:16:33 AM,6:16:40 AM,حسن الانصات والمشاركة والتفاعل واتمنى لكم التوفيق. 
6:16:40 AM,6:17:02 AM,اخر سؤال. اخر سؤال يا نيمة سهل احنا قلنا اذا كان مربع داخله دائرة فان طول الضلع هو نفس نصف القطر. يعني هذا طلع مثلا اربعة. طول الضلع هنا اربعة. هذا راح يكون بسم الله راح يكون نصف القطر حتى اربعة. تمام. يعطيكم العافية. شكرا لكم جزيلا. يعطيكم الف عافية. نلتقي غدا بإذن الله.
